,Molecule ChEMBL ID,Canomial_smiles,pChEMBL Value
1473,CHEMBL394249,COc1cccc([C@@H]2CC(=O)C[C@H](c3ccco3)C23C(=O)OC(C)(C)OC3=O)c1OC,4.36
1474,CHEMBL240481,CCOC(=O)c1cn2c(c1O)C(=O)N(Cc1ccc(F)c(Cl)c1)CC2,7.7
1475,CHEMBL240479,CCOC(=O)c1cn2c(c1O)C(=O)N(Cc1cccc(Cl)c1)CC2,7.52
1476,CHEMBL240057,CCOC(=O)c1cn2c(c1O)C(=O)N(Cc1ccccc1)CC2,6.66
1477,CHEMBL247960,COc1ccc([C@@H]2CC(=O)C[C@H](c3ccco3)C23C(=O)OC(C)(C)OC3=O)cc1OC,4.04
1478,CHEMBL240058,CCOC(=O)c1cn2c(c1O)C(=O)N(Cc1ccc(Cl)cc1)CC2,7.4
1479,CHEMBL396890,CNC(=O)c1cn2c(c1O)C(=O)N(Cc1ccc(F)cc1)CC2,7.1
1480,CHEMBL240272,CCOC(=O)c1cn2c(c1O)C(=O)N(Cc1cccc(F)c1)CC2,6.96
1481,CHEMBL481279,O=C(NCc1ccc(F)cc1)C1=C(O)C(=O)N(Cc2ccccc2)C1,7.0
1482,CHEMBL239413,CCOC(=O)c1cn2c(c1O)C(=O)N(Cc1ccc(F)cc1)CC2,7.4
1483,CHEMBL240692,CCOC(=O)c1cn2c(c1O)C(=O)N(Cc1ccc(Cl)c(Cl)c1)CC2,8.0
1484,CHEMBL480904,COc1ccccc1CCN1CC(C(=O)NCc2ccc(F)cc2)=C(O)C1=O,8.4
1485,CHEMBL519936,Cc1cccc(CN2CC(C(=O)NCc3ccc(F)cc3)=C(O)C2=O)c1,8.22
1486,CHEMBL428565,O=C(O)c1cn2c(c1O)C(=O)N(Cc1cccc(Cl)c1)CC2,8.0
1487,CHEMBL246950,COc1ccc([C@H]2CC(=O)CCC23C(=O)OC(C)(C)OC3=O)cc1,4.01
1488,CHEMBL481296,O=C(NCc1ccc(F)cc1)C1=C(O)C(=O)N2CCCCC12,7.75
1489,CHEMBL236408,CNC(=O)c1cn2c(c1O)C(=O)N(Cc1ccc(Cl)cc1)CC2,7.22
1490,CHEMBL427703,CC1(C)OC(=O)C2(C(=O)O1)[C@@H](c1ccco1)CC(=O)C[C@H]2c1ccco1,4.86
1491,CHEMBL481094,O=C(NCc1ccc(F)cc1)C1=C(O)C(=O)N(CCCc2ccccc2)C1,8.3
1492,CHEMBL456791,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(Cl)ccc2c1=O,5.44
1493,CHEMBL498698,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2c(F)cccc2c1=O,6.8
1494,CHEMBL497313,CCOC(=O)/C(O)=C/C(=O)c1c[nH]c2cc(Cl)ccc2c1=O,0.0
1495,CHEMBL498697,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(F)ccc2c1=O,7.3
1496,CHEMBL497314,O=C(O)/C(O)=C/C(=O)c1c[nH]c2ccc(Cl)cc2c1=O,4.25
1497,CHEMBL504621,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2ccc(F)cc2c1=O,6.64
1498,CHEMBL456365,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCCC3)ccc2c1=O,5.57
1499,CHEMBL496454,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCCC3)ccc2c1=O,6.75
1500,CHEMBL456991,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2c(Cl)cccc2c1=O,5.28
1501,CHEMBL524807,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2c(Cl)cccc2c1=O,6.29
1502,CHEMBL512195,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2ccccc2c1=O,7.22
1503,CHEMBL496652,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2ccc(Cl)cc2c1=O,6.4
1504,CHEMBL456580,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2ccc(F)cc2c1=O,5.64
1505,CHEMBL456158,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(Cl)c(Cl)cc2c1=O,5.75
1506,CHEMBL514422,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2c(F)cccc2c1=O,5.28
1507,CHEMBL458275,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(F)ccc2c1=O,5.92
1508,CHEMBL457850,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2ccc(Cl)cc2c1=O,5.52
1509,CHEMBL458064,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2ccccc2c1=O,6.36
1510,CHEMBL492335,O=C(O)/C(O)=C/C(=O)c1c[nH]c2cc(Cl)ccc2c1=O,4.77
1511,CHEMBL496455,CCOC(=O)/C(O)=C/C(=O)c1c[nH]c2ccc(Cl)cc2c1=O,5.68
1512,CHEMBL497688,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(Cl)ccc2c1=O,6.96
1513,CHEMBL473489,O=C(/C=C(\O)c1nnn[nH]1)c1c[nH]c2ccc(Cl)cc12,5.68
1514,CHEMBL32865,O=C(c1cc(Cc2ccccc2)cc(CN2CCCS2(=O)=O)c1)c1ncc2cccnc2c1O,8.0
1515,CHEMBL254852,COc1cccc(C(=O)NNC(=O)c2cccc(OC)c2O)c1O,0.0
1516,CHEMBL253138,O=C1c2c(ccc(O)c2O)CN1Cc1ccc(F)cc1,5.0
1517,CHEMBL252570,O=C1c2c(ccc(O)c2O)CN1N1Cc2ccc(O)c(O)c2S1(=O)=O,5.92
1518,CHEMBL252159,O=C(NN1Cc2ccc(O)c(O)c2C1=O)c1ccccc1O,0.0
1519,CHEMBL400055,O=C(NN1Cc2ccc(O)c(O)c2C1=O)c1cccc(O)c1O,5.22
1520,CHEMBL252161,O=C1c2c(ccc(O)c2O)CN1NS(=O)(=O)c1ccc(F)cc1,4.68
1521,CHEMBL402709,O=C1c2c(ccc(O)c2O)CN1N1C(=O)c2cc(O)c(O)cc2C1=O,6.09
1522,CHEMBL399872,O=C(NN1Cc2ccc(O)c(O)c2C1=O)c1ccccc1,0.0
1523,CHEMBL253343,O=C1c2c(ccc(O)c2O)CN1Cc1cccc(Cc2ccccc2)c1,0.0
1524,CHEMBL428588,O=C(NNC(=O)c1cccc(O)c1O)c1cc2ccccc2cc1O,4.5
1525,CHEMBL252160,O=C(NN1Cc2ccc(O)c(O)c2C1=O)c1ccc(F)cc1,0.0
1526,CHEMBL252553,O=C(NCc1ccc(F)cc1)c1cccc(O)c1O,0.0
1527,CHEMBL253395,O=C1c2c(ccc(O)c2O)CN1/N=C/c1cccc(O)c1O,4.27
1528,CHEMBL253342,O=C1c2c(ccc(O)c2O)CN1Cc1ccc(F)c(Cl)c1,6.8
1529,CHEMBL443502,O=C1c2c(ccc(O)c2O)CN1Cc1cccc2ccccc12,6.13
1530,CHEMBL253137,O=C1c2c(ccc(O)c2O)CN1Cc1ccccc1,4.91
1531,CHEMBL254632,O=C(NNC(=O)c1cccc(O)c1O)c1cccc(O)c1O,5.8
1532,CHEMBL252551,COc1cccc(C(=O)NNC(=O)c2cccc(O)c2O)c1O,4.36
1533,CHEMBL254646,COc1cccc(/C=N/NC(=O)c2cccc(O)c2O)c1OC,4.17
1534,CHEMBL404420,O=C1c2c(ccc(O)c2O)CN1N1C(=O)c2ccc(F)cc2C1=O,4.28
1535,CHEMBL253394,O=C1c2c(ccc(O)c2O)CN1N1C(=O)c2ccc(O)c(O)c2C1=O,6.22
1536,CHEMBL252775,O=C1c2c(ccc(O)c2O)CN1N1C(=O)c2cccc(O)c2C1=O,4.96
1537,CHEMBL253609,O=C1c2c(ccc(O)c2O)CN1N1Cc2ccc(O)c(O)c2C1=O,4.39
1538,CHEMBL398846,O=C1c2c(ccc(O)c2O)CN1Cc1cccc(CBr)c1,4.89
1539,CHEMBL400246,O=C1c2c(ccc(O)c2O)CN1N(S(=O)(=O)c1ccc(F)cc1)S(=O)(=O)c1ccc(F)cc1,4.48
1540,CHEMBL399581,O=C(N/N=C/c1cccc(O)c1O)c1cccc(O)c1O,4.27
1541,CHEMBL399272,O=C(NCCNC(=O)c1cccc(O)c1O)c1cccc(O)c1O,4.3
1542,CHEMBL252831,O=C1c2c(ccc(O)c2O)CN1CCc1ccccc1,4.55
1543,CHEMBL36303,O=C(NNC(=O)c1ccccc1O)c1ccccc1O,5.75
1544,CHEMBL254853,COc1cccc(C(=O)NNC(=O)c2cc3ccccc3cc2O)c1O,5.1
1545,CHEMBL399480,O=C(NCCCNC(=O)c1cccc(O)c1O)c1cccc(O)c1O,4.51
1546,CHEMBL403574,O=C(NNC(=O)c1cccc(O)c1O)c1ccccc1O,6.3
1547,CHEMBL252757,NNC(=O)c1cccc(O)c1O,0.0
1548,CHEMBL252552,O=C(NNC(=O)c1cccc(O)c1O)c1cccnc1,0.0
1549,CHEMBL4167946,COC(=O)c1c(Nc2ccc(-c3cncnc3)cc2)c2nccnc2n(O)c1=O,5.83
1550,CHEMBL4159297,COC(=O)c1c(Nc2ccc3ccccc3c2)c2nccnc2n(O)c1=O,5.17
1551,CHEMBL4160026,COC(=O)c1c(Nc2cccc(-c3cccc(C#N)c3)c2)c2nccnc2n(O)c1=O,6.6
1552,CHEMBL4165371,COC(=O)c1c(Nc2cccc(-c3ccc(C#N)cc3)c2)c2nccnc2n(O)c1=O,4.64
1553,CHEMBL4169856,COC(=O)c1c(Nc2ccc(-c3ccc(C#N)cc3)cc2)c2nccnc2n(O)c1=O,5.93
1554,CHEMBL4166116,COC(=O)c1c(Nc2cccc(-c3cncnc3)c2)c2nccnc2n(O)c1=O,4.96
1555,CHEMBL4162663,COC(=O)c1c(Nc2cccc(-c3ccc(OC)c(OC)c3)c2)c2nccnc2n(O)c1=O,6.66
1556,CHEMBL476564,CCN1CC(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c3ncccc23)CC1=O,7.85
1557,CHEMBL476357,CN1CC(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c3ncccc23)CC1=O,7.7
1558,CHEMBL514836,O=C1CC(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c3ncccc23)CN1,7.62
1559,CHEMBL476565,CC(C)N1CC(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c3ncccc23)CC1=O,7.4
1560,CHEMBL514555,CCN1CC(c2nc(C(=O)NCc3ccc(F)cc3S(C)(=O)=O)c(O)c3ncccc23)CC1=O,7.58
1561,CHEMBL478452,CN1CC(c2nc(C(=O)NCc3ccc(F)cc3S(C)(=O)=O)c(O)c3ncccc23)CC1=O,6.91
1562,CHEMBL478239,CN(C)C(=O)CN1CC(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c3ncccc23)CC1=O,7.48
1563,CHEMBL212982,CN(C)S(=O)(=O)Oc1c2c(c(O)c3nccnc13)C(=O)N(Cc1ccc(F)cc1)C2,7.48
1564,CHEMBL209488,COc1c2c(c(O)c3nccnc13)C(=O)N(Cc1ccc(F)cc1)C2,6.68
1565,CHEMBL380034,COc1c2c(c(O)c3c1NCCN3)C(=O)N(Cc1ccc(F)cc1)C2,6.07
1566,CHEMBL214066,COc1c2c(c(O)c3ncn(Cc4ccccc4)c13)C(=O)N(Cc1ccc(F)cc1)C2,4.62
1567,CHEMBL212213,COc1c2c(c(O)c3ncc(F)cc13)C(=O)N(Cc1ccc(F)cc1)C2,8.14
1568,CHEMBL324842,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,5.4
1569,CHEMBL319488,O=C(/C=C/c1ccc(O)c(O)c1)CC(=O)/C=C/c1ccc(O)c(O)c1,5.51
1570,CHEMBL116438,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,0.0
1571,CHEMBL103410,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(O)c2)ccc1O,5.05
1572,CHEMBL105350,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1,4.1
1573,CHEMBL179512,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(O)cc2)ccc1O,0.0
1574,CHEMBL3288818,CNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,7.57
1575,CHEMBL3288833,COC(=O)[C@H](Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12)c1ccccc1,8.09
1576,CHEMBL3288826,NCCNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,7.41
1577,CHEMBL3288835,COC(=O)[C@@H](CO)Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,7.89
1578,CHEMBL3288824,CCCCCNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,7.62
1579,CHEMBL3288834,COC(=O)[C@H](CO)Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,8.08
1580,CHEMBL3288827,O=C(NCc1ccc(F)cc1F)c1c(NCCO)c2cccnc2n(O)c1=O,8.0
1581,CHEMBL3288828,CC(=O)OCCNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,7.57
1582,CHEMBL3288817,O=C(NCc1ccc(F)cc1F)c1c(Nc2ccccc2)c2cccnc2n(O)c1=O,7.75
1583,CHEMBL3288836,CCOC(=O)[C@@H]1CCCN1c1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,6.51
1584,CHEMBL3288820,O=C(NCc1ccc(F)cc1F)c1c(N2CCOCC2)c2cccnc2n(O)c1=O,7.1
1585,CHEMBL3288821,O=C(NCc1ccc(F)cc1F)c1c(NC2CCCCCC2)c2cccnc2n(O)c1=O,6.34
1586,CHEMBL3288823,O=C(NCc1ccc(F)cc1F)c1c(NCCCCc2ccccc2)c2cccnc2n(O)c1=O,6.55
1587,CHEMBL3288832,COC(=O)[C@@H](Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12)c1ccccc1,8.0
1588,CHEMBL3288829,COC(=O)CNc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,7.68
1589,CHEMBL3288822,O=C(NCc1ccc(F)cc1F)c1c(NCCc2ccccc2)c2cccnc2n(O)c1=O,7.3
1590,CHEMBL3288830,COC(=O)[C@H](C)Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,7.77
1591,CHEMBL3288831,COC(=O)[C@@H](C)Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,7.57
1592,CHEMBL3288837,Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,7.72
1593,CHEMBL3288819,CN(C)c1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,7.06
1594,CHEMBL3288825,CC(C)Nc1c(C(=O)NCc2ccc(F)cc2F)c(=O)n(O)c2ncccc12,7.8
1595,CHEMBL377295,CCOC(=O)C1=C(O)/C(=C\c2ccc(CNC(=O)C(=O)Nc3ccccc3)o2)N=C1C,4.4
1596,CHEMBL444623,CCOC(=O)c1c(NC(=O)c2cc3ccccc3oc2=O)sc(C(N)=O)c1C,4.25
1597,CHEMBL203291,COc1ccc(C(=O)C2=C(O)C(=O)N(CCN3CCNCC3)C2c2ccccc2F)cc1,0.0
1598,CHEMBL202815,COCCCNS(=O)(=O)c1ccc(Oc2cc(O)c3c(c2O)C(=O)c2ccccc2C3=O)cc1,4.64
1599,CHEMBL381077,COc1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2CCN2CCOCC2)c(OC)c1,0.0
1600,CHEMBL2177576,O=c1oc2c(CN(CCO)CCO)c(O)ccc2cc1-c1nc2ccccc2s1,0.0
1601,CHEMBL380528,Oc1ccc(C(c2c[nH]c3ccccc23)c2c[nH]c3ccccc23)cc1O,5.0
1602,CHEMBL203666,NCCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13,5.05
1603,CHEMBL2407286,O=C(NCc1ccc(O)c(O)c1)C1C(=O)N(O)C(=O)c2ccccc21,6.59
1604,CHEMBL2407279,O=C(Nc1ccc(F)cc1)C1C(=O)N(O)C(=O)c2ccccc21,5.95
1605,CHEMBL2407277,COc1ccc(NC(=O)C2C(=O)N(O)C(=O)c3ccccc32)cc1Cl,6.56
1606,CHEMBL2407287,O=C(NCc1ccc(F)cc1)C1C(=O)N(O)C(=O)c2ccccc21,7.0
1607,CHEMBL2407273,COc1ccc(CCNC(=O)C2C(=O)N(O)C(=O)c3ccccc32)cc1OC,6.9
1608,CHEMBL2407289,O=C1NC(=O)C(C(=O)NCc2ccc(F)cc2)c2ccccc21,4.1
1609,CHEMBL2407282,COc1ccc(CNC(=O)C2C(=O)N(O)C(=O)c3ccccc32)cc1,5.99
1610,CHEMBL2407274,O=C(NCCc1ccc(O)c(O)c1)C1C(=O)N(O)C(=O)c2ccccc21,6.53
1611,CHEMBL2407278,O=C(Nc1cccc(F)c1)C1C(=O)N(O)C(=O)c2ccccc21,6.96
1612,CHEMBL2407283,COc1ccc(CNC(=O)C2C(=O)N(O)C(=O)c3ccccc32)c(OC)c1,6.59
1613,CHEMBL2407281,Cc1ccc(CNC(=O)C2C(=O)N(O)C(=O)c3ccccc32)cc1,7.08
1614,CHEMBL2407280,O=C(NCc1ccccc1)C1C(=O)N(O)C(=O)c2ccccc21,7.52
1615,CHEMBL2407275,CN(C(=O)C1C(=O)N(O)C(=O)c2ccccc21)c1ccccc1,5.25
1616,CHEMBL2407272,O=C(NCCc1ccc(F)cc1)C1C(=O)N(O)C(=O)c2ccccc21,6.7
1617,CHEMBL2407276,O=C(Nc1ccccc1)C1C(=O)N(O)C(=O)c2ccccc21,6.14
1618,CHEMBL2407285,COc1ccc(CNC(=O)C2C(=O)N(O)C(=O)c3ccccc32)cc1OC,6.51
1619,CHEMBL2407284,O=C(NCc1ccc(O)cc1O)C1C(=O)N(O)C(=O)c2ccccc21,6.24
1620,CHEMBL3288816,Nc1ccc(-c2ccc(Nc3c(C(=O)NCc4ccc(F)cc4F)c(=O)n(O)c4ncccc34)cc2)cc1,6.89
1621,CHEMBL3087787,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1OC,4.64
1622,CHEMBL417356,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(Cl)cc1,4.38
1623,CHEMBL46032,COc1ccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)cc1,5.39
1624,CHEMBL3087328,O=C(/C=C/c1cccn1Cc1cc(F)cc(F)c1)CC(=O)C(=O)O,5.92
1625,CHEMBL3087623,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(F)c(F)c1,6.22
1626,CHEMBL3087616,O=C(/C=C/c1cccn1Cc1cccc(F)c1F)CC(=O)C(=O)O,7.23
1627,CHEMBL3087331,O=C(/C=C/c1cccn1Cc1cc(Cl)cc(Cl)c1)CC(=O)C(=O)O,6.01
1628,CHEMBL3087617,O=C(/C=C/c1cccn1Cc1ccc(F)cc1F)CC(=O)C(=O)O,7.38
1629,CHEMBL3288813,O=C(NCc1ccc(F)cc1F)c1c(Nc2ccc(-c3ccccc3)cc2)c2cccnc2n(O)c1=O,6.47
1630,CHEMBL3087329,O=C(/C=C/c1cccn1Cc1ccc(Cl)cc1Cl)CC(=O)C(=O)O,5.31
1631,CHEMBL3087790,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cccc(F)c1F,6.28
1632,CHEMBL299873,O=C(/C=C/c1cccn1Cc1ccc(Cl)cc1)CC(=O)C(=O)O,5.39
1633,CHEMBL3087624,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cc(F)cc(F)c1,6.31
1634,CHEMBL3087618,O=C(/C=C/c1cccn1Cc1cc(F)ccc1F)CC(=O)C(=O)O,7.28
1635,CHEMBL3087335,N#Cc1ccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)cc1,5.77
1636,CHEMBL3087333,N#Cc1ccccc1Cn1cccc1/C=C/C(=O)CC(=O)C(=O)O,5.22
1637,CHEMBL3087338,Cc1cc(C)cc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)c1,5.8
1638,CHEMBL3087789,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cc(C)cc(C)c1,4.72
1639,CHEMBL3087332,O=C(/C=C/c1cccn1Cc1cccc(Cl)c1)CC(=O)C(=O)O,6.51
1640,CHEMBL3087788,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1OCC,4.92
1641,CHEMBL3087634,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cccc(Cl)c1,5.22
1642,CHEMBL3087627,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cc(Cl)cc(Cl)c1,5.1
1643,CHEMBL3087632,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1F,6.0
1644,CHEMBL49363,Cc1ccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)cc1,5.92
1645,CHEMBL3087628,Cc1ccccc1Cn1cccc1/C=C/C(=O)CC(=O)C(=O)O,6.77
1646,CHEMBL49473,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(OC)cc1,0.0
1647,CHEMBL3087785,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cccc(C#N)c1,4.89
1648,CHEMBL3087633,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cccc(F)c1,4.96
1649,CHEMBL3087620,O=C(/C=C/c1cccn1Cc1ccc(F)c(F)c1)CC(=O)C(=O)O,5.8
1650,CHEMBL3087619,O=C(/C=C/c1cccn1Cc1c(F)cccc1F)CC(=O)C(=O)O,6.82
1651,CHEMBL45578,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(F)cc1,4.01
1652,CHEMBL48381,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1,4.82
1653,CHEMBL3087621,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cc(F)ccc1F,6.35
1654,CHEMBL3087630,O=C(/C=C/c1cccn1Cc1ccccc1F)CC(=O)C(=O)O,6.01
1655,CHEMBL3087626,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1c(Cl)cccc1Cl,5.77
1656,CHEMBL3085796,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(F)cc1F,6.0
1657,CHEMBL3087336,COc1ccccc1Cn1cccc1/C=C/C(=O)CC(=O)C(=O)O,6.28
1658,CHEMBL3087334,N#Cc1cccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)c1,6.12
1659,CHEMBL48573,O=C(/C=C/c1cccn1Cc1ccc(F)cc1)CC(=O)C(=O)O,7.58
1660,CHEMBL3087635,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1C#N,5.05
1661,CHEMBL3087330,O=C(/C=C/c1cccn1Cc1c(Cl)cccc1Cl)CC(=O)C(=O)O,6.77
1662,CHEMBL3087792,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1cccc(C)c1,5.1
1663,CHEMBL3087337,CCOc1ccccc1Cn1cccc1/C=C/C(=O)CC(=O)C(=O)O,6.51
1664,CHEMBL3087791,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccccc1C,4.5
1665,CHEMBL3087622,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1c(F)cccc1F,5.4
1666,CHEMBL3087631,O=C(/C=C/c1cccn1Cc1cccc(F)c1)CC(=O)C(=O)O,6.04
1667,CHEMBL3087629,Cc1cccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)c1,5.89
1668,CHEMBL200669,O=C(O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccccc1[N+](=O)[O-],4.25
1669,CHEMBL3144704,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc(O)c(O)c1)c1c(C)n(C)n(-c2ccccc2)c1=O,4.51
1670,CHEMBL198855,COc1ccc(N(CC(=O)N/N=C/c2c(O)ccc3ccccc23)S(C)(=O)=O)cc1Cl,4.23
1671,CHEMBL381234,COc1ccc(C(=O)Nc2ccc(O)c(-c3nc4ccccc4o3)c2)cc1[N+](=O)[O-],5.16
1672,CHEMBL425205,O=C(Nc1ccc(O)c(-c2nc3cc(Cl)ccc3o2)c1)c1cccnc1,5.0
1673,CHEMBL371917,CC(=O)c1cc(C(=O)CC(=O)Nc2ccc([N+](=O)[O-])cc2)sc1Nc1ccccc1,4.55
1674,CHEMBL373258,O=C(N/N=C/c1cc(Br)ccc1O)/C(=C/C=C/c1ccccc1)NC(=O)c1ccccc1,4.64
1675,CHEMBL198591,COc1ccc2oc(=O)c(-c3csc(N/N=C/c4ccccc4O)n3)cc2c1,5.0
1676,CHEMBL382489,O=C(c1ccccc1)c1cc(Br)ccc1NC(=O)c1nc[nH]c1C(=O)O,4.77
1677,CHEMBL196968,Oc1ccccc1/C=N/CC(O)C/N=C/c1ccccc1O,4.21
1678,CHEMBL197122,Cc1ccc(C(=O)N/C(=C/c2ccc(-c3ccc(Cl)cc3Cl)o2)C(=O)NCCCO)cc1,4.07
1679,CHEMBL370855,Cc1ccc(C(=O)C2=C(O)C(=O)N(CCCc3c[nH]cn3)C2c2ccc(Cl)cc2)cc1,4.17
1680,CHEMBL199162,CC(=O)c1cc(C(=O)CC(=O)Nc2cccc([N+](=O)[O-])c2)sc1Nc1ccccc1,4.54
1681,CHEMBL199764,CCOC(=O)CCc1cc(C(=O)OCC)c(CCC(=O)OCC)cc1C(=O)OCC,4.03
1682,CHEMBL198596,O=C(/C=C/c1ccc(Cl)cc1)Nc1ccc(NC(=O)c2ccco2)cc1,4.04
1683,CHEMBL370611,O=C(CC1Sc2ccccc2NC1=O)Nc1cccc(C(=O)O)c1,4.15
1684,CHEMBL198442,O=C(Cc1ccccc1)Nc1cc(C(=O)O)c(NC(=O)Cc2ccccc2)cc1C(=O)O,5.16
1685,CHEMBL275657,COc1cc(/C=N/NC2=NC(=O)C(CC(=O)Nc3ccc(Cl)c(Cl)c3)S2)ccc1O,4.42
1686,CHEMBL198594,O=C(/C=C/c1ccco1)NC(=S)Nc1ccccc1O,4.55
1687,CHEMBL370109,CCSc1nnc(N2C(=O)c3ccc(C(=O)c4ccc(C(=O)O)cc4)cc3C2=O)s1,4.19
1688,CHEMBL196822,O=C(CSc1nc2ccccc2n1Cc1ccccc1)N/N=C/c1cc(Br)ccc1O,4.29
1689,CHEMBL426104,COc1ccc(CCNC(=O)CC(=O)N/N=C/c2ccco2)cc1OC,4.05
1690,CHEMBL382965,CN1C(=O)CC(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c3ncccc23)NC1=O,7.89
1691,CHEMBL425924,CN1C(=O)NC(=O)CC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c2ncccc12,7.9
1692,CHEMBL371007,O=C1CC(c2nc(C(=O)NCc3ccc(F)cc3)c(O)c3ncccc23)NC(=O)N1,7.96
